date,username,tweet_en
2022-10-03 14:01:53,yulitasaarii___,holding peak meeting g20 state bali november 2022 getting closer president jokowi returned lead meeting cabinet mature various preparations g20 summit merdeka palace monday 3 oct 2022
2022-10-03 13:51:59,detikcom_bali,summit g20 free tourism promotion secretary bali optimistic recovering g20indonesia
2022-10-03 12:59:00,pemprov_gtlo,health facility services g20 summit various health facilities prepared g20 delegation bali main hotel g20 g20 g20 g2022 recovertogetherrecoverstronar g20indonesia g20updates services healthy services
2022-10-03 12:27:38,TelkomAkses_,friend telecommunications access participate preparation process g20 summit activity held november 2022 bali information part telecommunications group task force secure telecommunications network summit event.
2022-10-03 12:21:40,jpnncom,beritabali bmkg preparing worst scenario 8 5 sr earthquakes shaking bali ahead
2022-10-03 12:15:03,detikcom_bali,bmkg anticipating threat magnitude 8 5 earthquakes ahead g20 bali summit
2022-10-03 11:32:44,bumn_sby_santun,bumn bumn green energy station ges ready serve g20 summit delegates bali november 2022 needs g20 activity vehicle mostly uses energy -friendly energy vehicles.
2022-10-03 11:02:40,detikcom_bali,ahead g20 summit raids hundreds vehicles sanur area
2022-10-03 10:56:37,BTerampil,green energy station ges ready serve g20 summit delegates bali november 2022 needs vehicles g20 activity mostly uses environmentally friendly energy vehicles energizingyou gespertamindukungung20
2022-10-03 10:39:20,BumnJambiJitu,pertamina ready serve g20 summit delegation bali november 2022 needs electric vehicles g20 gespertaminadukungg20 activities
2022-10-03 09:07:24,rutanpasangkayu,conveyed attending tactical floor game tfg pam ktt g20 led tni commander general andika perkasa gor kepaon bali
2022-10-03 09:05:07,Portalnesia1,ahead g20 summit ministry strengthening rabies control bali portalnesia pn pnnews
2022-10-03 09:02:14,Zyanpatra,bmkg ready scenario worst earthquake 8 5 sr shakes bali ahead g20 summit
2022-10-03 09:00:05,jpnncom,bmkg preparing worst scenario natural disasters earthquake 8 5 sr shook bali ahead g20 bmkg summit
2022-10-03 08:15:36,wahananewsdotco,bmkg prepares earthquake anticipation 8 5 summit g20 bali bmkg kttg20 g20 bali
2022-10-03 07:36:02,babegino1,preparation g20 summit bali indonesia right track
2022-10-03 07:21:44,_JinggaSaja_,ahead g20 summit ministry strengthening rabies control bali
2022-10-03 07:07:05,Rosecat27412184,chairman mpr supports g20 summit electric vehicle migration vehicles bali
2022-10-03 07:05:56,Rosecat27412184,ahead g20 summit ministry strengthening rabies control bali steps build tegeri
2022-10-05 22:11:25,tribunbanten,pln prepares 66 spklu spread bali support operation g20 summit electric vehicle bali
2022-10-05 21:53:08,NTMC_Info,kakorlantas polri ensure personnel ready guard secure routes events g20 summit high level conference island gods bali
2022-10-05 21:43:11,IndoMaju_,holding peak meeting g20 state bali november 2022 getting closer president joko widodo returned lead meeting cabinet finalize various preparations g20 summit merdeka palace monday 3 october 2022 jokowi
2022-10-05 21:28:03,Marbot_Udien,"reason, community asked ward fighting false issues discredit government policies effort anticipate cyber threats effort create safe situation conducive order support success g20 summit bali"
2022-10-05 21:26:44,KabariGolkar,visit bali menko luhut monitor simulation welcoming state guest review g20 summit venue passing
2022-10-05 21:07:31,detikfinance,balinese people asked work home wfh work home high level conference g20 summit takes place next november
2022-10-05 21:07:09,BaliEkbis,ready succeed g20 summit pln strategy increase electricity reliability bali
2022-10-05 21:06:51,DamaiSulbar,"request pecalang adat council mosque church participate maintaining security order situation people region indonesia, g20 peaceful summit tangkalradicalism merdeka pancasilar pancasadan nkrihargamati, malaqbi melletediangangang."
2022-10-05 21:06:05,DamaiSulbar,let us together maintain security situation indonesia bali summit peami lawanterorism tangkalradicalism merdeka pancasilardi nkrihargamati malaqbi melletediangangan manakarra sulbarinfo sulbarmoderate polewalimar majene mamuju mamujuan tengah
2022-10-05 21:05:17,DamaiSulbar,efforts prevent raadicalism indonesian school curriculum bali summit g20 damai lawanterorism tangkalradicalism merdeka pancasilardi nkrihargamati malaqbi melletediangangan manakarra sulbarinfo sulbarmoderate polewalim majene mamuju
2022-10-05 21:03:26,DamaiSulbar,anyone later become presidential candidate presidential candidates 2024 elections must able uphold unity integrity indonesian nation indonesia bali summit peaceful lawanterorism tangkalradicalism merdeka pancasilardan nkrihargamati state malaqbi
2022-10-05 21:02:41,DamaiSulbar,"pancasila ideology explored formulated predecessors roots character indonesian nation itself, indonesia, bali, peaceful summit tangkalradicalism merdeka pancasilar pancasadan nkrihargamati, malaqbi mellethediangang manakarra"
2022-10-05 21:01:51,DamaiSulbar,20 present 60 populations earth 75 global trade 80 gdp indonesian world bali summit g20 damai lawanterorism tangkalradicalism merdeka pancasilardi nkrihargamati malaqbi melletediangangan manakarra sulbarinfo sulbarmoderat
2022-10-05 21:00:54,DamaiSulbar,"readiness welcome summit 20 bali 15 november 1622 track track hope bring success god willing, event indonesian bali summit, peace lawanterrorism merdeka pancasadikalism."
2022-10-05 21:00:10,DamaiSulbar,indonesia continues monitor global developments sake mitigation summit 20 indonesia bali summit g20 damai lawanterorism tangkalradicalism merdeka pancasilardi nkrihargamati malaqbi melletediangang manakarra sulbarinfo sulbarmoderat polewalimandar majene
2022-10-05 20:59:24,DamaiSulbar,indonesia bali summit g20 damai lawanterorism tangkalradicalism merdeka pancasilarada nkrihargamati malaqbi melletediangang manakarra sulbarinter sulbarmoderate polewalimar majene mamuju mamujuan mamasa pasangkayu topoyo
2022-10-05 20:58:29,DamaiSulbar,"feel grateful god assumed pious scholar indonesia, namely shaykhona muhammad kholil spiritual intelligence depth knowledge indonesia bali summit g20 damai lawanterorism tangkalradicalism merdeka"
2022-10-05 20:55:05,jpnncom,388 123 four -legged livestock received vaccination rations ahead
2022-10-05 20:43:03,kabargolkarnews,visit bali menko luhut monitor simulation welcoming state guest review g20 summit venue passing
2022-10-05 19:29:06,CryptoKuta,"head denpasar city communication information technology alit adhi merta disinformation massive, community must able filterization easily provoked variety information, let us same."
2022-10-05 19:24:02,BakuBage,government makes sure hotel bali ready welcome g20 g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia maluku ready guard
2022-10-05 19:15:29,InfoPublikIP,"number preparations continue matured government ahead implementation g20 summit high level conference bali november 2022, especially related health service facilities prepared three important aspects"
2022-10-05 19:15:18,baliexpressnews,g20 summit student learning returned online
2022-10-05 18:51:11,BotakPahlawan,government ensures preparation hotels bali ahead peak g20 summit high level conference accordance paths preparation carried bring success implementation g20 summit
2022-10-05 18:49:10,sherlynlyn_,indonesia delegates seem g20 summit bali success safe g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 18:49:00,newsmerahputih,minister luhut binsar pandjaitan said preparation g20 summit bali getting better perfect red -white kttg20 luhut telekomunikasi bali
2022-10-05 18:48:32,sherlynlyn_,pastiny aways tourist visit indonesia later g20 summit bali success safe g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 18:48:11,sherlynlyn_,"honestly indonesian society, proud g20 summit bali success safe g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia"
2022-10-05 18:47:49,sherlynlyn_,telecommunications must ready confirmed safe g20 summit bali success safe g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 18:47:24,sherlynlyn_,ready dong bali summit g20 bali success safe g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 18:46:01,KompasOtomotif,ahm prepares 20 pcx electric units g20 summit bali
2022-10-05 18:29:40,VincentiusBria2,government makes sure hotel bali ready welcome g20 bengkulu g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 18:18:40,kompascom,sheikh zayed grand mosque inaugurated g20 summit high level conference bali middle november 2022
2022-10-05 18:11:44,diego_mines,"government ensures hotel bali ready welcome g20 g20indonesia recovertherrecoverstronar g20indonesia2022 groupoftwentyindonesia, north sulawesi"
2022-10-05 18:11:03,diego_mines,summit g20 bali g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia north sulawesi
2022-10-05 18:09:44,SandraH22095798,readiness facing summit g20 bali g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 17:56:07,reginanaung,proud indonesia hosting g20 bali sumo suara bali g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-05 17:53:54,reginanaung,readiness indonesian telecommunications network face g20 bali summit suara bali g20indonesia recovertherrecogercercerger g20indonesia2022 groupoftwentyindonesia
2022-10-02 21:51:10,ispeidata,ahead g20 summit ministry strengthening rabies control bali
2022-10-02 19:04:31,wangwang302,crazy even though want g20 summit bali november hmm
2022-10-02 19:02:58,BUMNBdgSigap,"friend bumn green energy station ges ready serve g20 summit delegates bali november 2022 needs vehicles g20 activities, mostly using environmentally friendly electric vehicles"
2022-10-02 17:15:43,langkatoday,"ahead g20 bali bmkg summit, prepare worst mitigation earthquake scenario"
2022-10-02 16:46:35,DamaiSulbar,prophet invited social change bad good indonesia bali summit peaceful lawanterorism tangkalradicalism merdeka pancasilardi nkrihargamati malaqbi melletediangangan manakarra sulbarinfo sulbarmoderate polewalimandar majene mamuju
